DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,25.0,0.3,0.520646512508
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,25.0,0.9,0.517121732235
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,25.0,1.5,0.477054029703
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,25.0,2.15,0.396692335606
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,35.0,0.3,0.579074561596
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,35.0,0.9,0.57719874382
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,35.0,1.5,0.53668987751
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,35.0,2.15,0.462018966675
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,50.0,0.3,0.632833600044
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,50.0,0.9,0.631837069988
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,50.0,1.5,0.596694052219
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,50.0,2.15,0.524875164032
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,72.5,0.3,0.659480631351
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,72.5,0.9,0.661088049412
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,72.5,1.5,0.629263401031
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,72.5,2.15,0.558693528175
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,97.5,0.3,0.67060482502
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,97.5,0.9,0.672202646732
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,97.5,1.5,0.641169846058
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,97.5,2.15,0.571262478828
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,125.0,0.3,0.672727525234
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,125.0,0.9,0.674691677094
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,125.0,1.5,0.64080709219
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,125.0,2.15,0.570346772671
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,157.5,0.3,0.668731510639
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,157.5,0.9,0.67091345787
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,157.5,1.5,0.63339817524
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,157.5,2.15,0.558434963226
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,212.5,0.3,0.653049528599
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,212.5,0.9,0.654208242893
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,212.5,1.5,0.610344409943
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,212.5,2.15,0.529565870762
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,425.0,0.3,0.529050350189
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,425.0,0.9,0.523718714714
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,425.0,1.5,0.450956076384
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_60,B,425.0,2.15,0.351785898209
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,25.0,0.3,0.640537977219
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,25.0,0.9,0.637016654015
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,25.0,1.5,0.602187335491
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,25.0,2.15,0.521826803684
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,35.0,0.3,0.686435103416
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,35.0,0.9,0.684607088566
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,35.0,1.5,0.65030670166
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,35.0,2.15,0.579698741436
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,50.0,0.3,0.727037668228
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,50.0,0.9,0.726060569286
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,50.0,1.5,0.69694852829
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,50.0,2.15,0.632330596447
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,72.5,0.3,0.747221529484
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,72.5,0.9,0.748179912567
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,72.5,1.5,0.722068786621
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,72.5,2.15,0.660280168056
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,97.5,0.3,0.757242023945
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,97.5,0.9,0.758110702038
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,97.5,1.5,0.732802331448
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,97.5,2.15,0.672600328922
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,125.0,0.3,0.760881125927
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,125.0,0.9,0.76189827919
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,125.0,1.5,0.734305620193
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,125.0,2.15,0.674275994301
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,157.5,0.3,0.760223388672
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,157.5,0.9,0.760906279087
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,157.5,1.5,0.73066341877
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,157.5,2.15,0.667449474335
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,212.5,0.3,0.751199603081
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,212.5,0.9,0.750914931297
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,212.5,1.5,0.71502494812
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,212.5,2.15,0.646505177021
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,425.0,0.3,0.652225375175
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,425.0,0.9,0.647355735302
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,425.0,1.5,0.584726929665
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_70,B,425.0,2.15,0.488459587097
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,25.0,0.3,0.727096199989
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,25.0,0.9,0.724239766598
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,25.0,1.5,0.693520605564
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,25.0,2.15,0.617836892605
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,35.0,0.3,0.763773500919
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,35.0,0.9,0.762064099312
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,35.0,1.5,0.732539713383
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,35.0,2.15,0.667869091034
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,50.0,0.3,0.795074403286
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,50.0,0.9,0.794105529785
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,50.0,1.5,0.769410610199
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,50.0,2.15,0.711650490761
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,72.5,0.3,0.810076832771
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,72.5,0.9,0.810632228851
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,72.5,1.5,0.788531899452
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,72.5,2.15,0.734522759914
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,97.5,0.3,0.818151772022
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,97.5,0.9,0.818482577801
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,97.5,1.5,0.797340333462
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,97.5,2.15,0.745454549789
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,125.0,0.3,0.821439802647
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,125.0,0.9,0.82180505991
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,125.0,1.5,0.799192965031
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,125.0,2.15,0.747989177704
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,157.5,0.3,0.821647465229
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,157.5,0.9,0.821709632874
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,157.5,1.5,0.797170937061
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,157.5,2.15,0.743516743183
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,212.5,0.3,0.816076219082
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,212.5,0.9,0.814897298813
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,212.5,1.5,0.785570442677
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,212.5,2.15,0.727952778339
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,425.0,0.3,0.738555431366
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,425.0,0.9,0.732948124409
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,425.0,1.5,0.679991304874
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_77,B,425.0,2.15,0.592633903027
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,25.0,0.3,0.816810429096
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,25.0,0.9,0.815922439098
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,25.0,1.5,0.796170771122
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,25.0,2.15,0.74281090498
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,35.0,0.3,0.843239247799
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,35.0,0.9,0.842440485954
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,35.0,1.5,0.822988152504
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,35.0,2.15,0.777615904808
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,50.0,0.3,0.866738021374
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,50.0,0.9,0.8665792346
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,50.0,1.5,0.850033998489
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,50.0,2.15,0.80843937397
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,72.5,0.3,0.87744563818
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,72.5,0.9,0.878349721432
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,72.5,1.5,0.863659799099
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,72.5,2.15,0.824554502964
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,97.5,0.3,0.883274793625
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,97.5,0.9,0.884050130844
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,97.5,1.5,0.870051503181
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,97.5,2.15,0.832665085793
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,125.0,0.3,0.885697185993
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,125.0,0.9,0.886505723
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,125.0,1.5,0.871964395046
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,125.0,2.15,0.835297584534
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,157.5,0.3,0.886256277561
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,157.5,0.9,0.88670694828
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,157.5,1.5,0.870868802071
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,157.5,2.15,0.832904398441
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,212.5,0.3,0.882378280163
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,212.5,0.9,0.881909489632
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,212.5,1.5,0.863480806351
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,212.5,2.15,0.822708964348
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,425.0,0.3,0.834031224251
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,425.0,0.9,0.829923212528
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,425.0,1.5,0.795523166656
DL1r,AntiKt4EMPFlowJets_BTagging201903,FixedCutBEff_85,B,425.0,2.15,0.732495605946
